college,lon_hs,lat_hs,logo,lat_col,lon_col,name
Boston College,-73.49369049,41.14690018,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Zach Allen
Boston College,-74.97875977,40.75879669,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Nolan Borgersen
Boston College,-70.92879486,42.57507324,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Jake Burt
Boston College,-71.05252075,42.40878296,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Lukas Denis
Boston College,-81.2628961,28.380912,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Mehdi El Attrach
Boston College,-71.55770874,42.60856247,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Chris Garrison
Boston College,-84.51939392,39.10413742,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Ben Glines
Boston College,-73.41407013,40.79374695,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Jordan Gowins
Boston College,-72.74108887,41.76238251,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Sharrieff Grice
Boston College,-72.82215118,41.45715332,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,William Harris
Boston College,-71.7025528,42.29489517,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Davon Jones
Boston College,-77.48719025,39.04371643,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Tanner Karafa
Boston College,-82.57459259,27.49969101,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Wyatt Knopfke
Boston College,-71.9276033,42.0433661,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Chris Lindstrom
Boston College,-81.36436462,28.62580872,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Jimmy Martin
Boston College,-71.01748657,42.08340454,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Aaron Monteiro
Boston College,-73.26300049,41.14122772,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Anthony Palazzolo
Boston College,-84.51939392,39.10413742,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Chase Pankey
Boston College,-76.14653015,43.04846191,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,John Phillips
Boston College,-80.14283752,26.12309074,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Wyatt Ray
Boston College,-74.20848083,40.82605362,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Elijah Robinson
Boston College,-82.79984283,27.9665451,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Jeff Smith
Boston College,-117.1587296,32.71524429,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Ray Smith
Boston College,-72.5192337,42.37371826,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Taj-Amir Torres
Boston College,-81.79434204,26.14280128,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/103.png&w=80&h=80&transparent=true,42.335111,-71.166444,Michael Walker
Clemson,-84.29631805,33.77489471,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Shadell Bell
Clemson,-83.97835541,30.8371582,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Austin Bryant
Clemson,-82.46429443,34.70275116,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Kelly Bryant
Clemson,-82.4580307,27.94833755,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Deon Cain
Clemson,-82.16146088,34.19546509,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Gage Cervenka
Clemson,-82.16146088,34.19546509,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Kaleb Chalmers
Clemson,-81.03459167,33.2973938,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,LaSamuel Davis
Clemson,-77.45962524,37.55412674,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Clelin Ferrell
Clemson,-80.84257507,35.22746277,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Mark Fields
Clemson,-82.4580307,27.94833755,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Jake Fruhmorgen
Clemson,-81.96385956,33.47334671,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Zach Giella
Clemson,-81.9817726,35.046508,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Noah Green
Clemson,-80.86129761,33.48974228,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Albert Huggins
Clemson,-84.0713501,34.05178452,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Mitch Hyatt
Clemson,-81.3789978,28.53886795,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Tucker Israel
Clemson,-78.45562744,35.6511879,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Sterling Johnson
Clemson,-82.4580307,27.94833755,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Ray-Ray McCloud III
Clemson,-81.0369873,35.24316406,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Tanner Muse
Clemson,-77.42781067,39.00648499,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Chad Smith
Clemson,-80.84257507,35.22746277,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Van Smith
Clemson,-82.78075409,34.72467041,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Amir Trapp
Clemson,-72.7017741,41.9915062,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Christian Wilkins
Clemson,-81.3789978,28.53886795,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png&w=80&h=80&transparent=true,34.678747,-82.843175,Garrett Williams
Duke,-81.67777252,29.99244118,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Zach Baker
Duke,-80.14283752,26.12309074,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Brandon Boyce
Duke,-75.62036896,40.02900314,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Brandon Feamster
Duke,-84.26403046,33.24713135,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Keyston Fuller
Duke,-74.0229173,41.0467635,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Joe Giles-Harris
Duke,-73.1183397,41.6062042,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Quentin Harris
Duke,-83.90035248,33.83914948,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Jordan Hayes
Duke,-117.8697281,33.74567413,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Ben Humphreys
Duke,-84.0199108,33.857328,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Jeremy McDuffie
Duke,-84.0713501,34.05178452,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Trevon McSwain
Duke,-85.10852051,34.9195137,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Zach Morris
Duke,-80.84257507,35.22746277,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Twazanga Mugala
Duke,-80.4358963,35.399308,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Austin Parker
Duke,-83.88742828,32.5541687,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Marquies Price
Duke,-84.68379974,33.8599205,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,T.J. Rahming
Duke,-118.8073729,34.1466467,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Reno Rosene
Duke,-117.2157898,33.55398941,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png&w=80&h=80&transparent=true,35.995342,-78.941719,Aaron Young
Florida State,-81.669806,28.598943,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Abdul Bello
Florida State,-80.19329071,25.77483749,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Calvin Brewton
Florida State,-82.75656128,28.14682198,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,George Campbell
Florida State,-82.57459259,27.49969101,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Deondre Francois
Florida State,-81.61740875,28.1145668,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Derwin James
Florida State,-81.65545654,30.33253288,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,De'Andre Johnson
Florida State,-80.148379,25.9812024,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Sh'Mar Kilby-Lane
Florida State,-77.0368707,38.9071923,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Marcus Lewis
Florida State,-80.23281097,26.12825966,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Tarvarus McFadden
Florida State,-82.92266083,31.69707489,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Cole Minshew
Florida State,-81.3789978,28.53886795,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Nyqwan Murray
Florida State,-81.3789978,28.53886795,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Jacques Patrick
Florida State,-80.19329071,25.77483749,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Da'Vante Phillips
Florida State,-88.47669983,32.82835388,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Lorenzo Phillips
Florida State,-76.9896261,39.2592982,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,David Robbins
Florida State,-76.27422333,36.81948853,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Josh Sweat
Florida State,-82.4580307,27.94833755,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Auden Tate
Florida State,-77.44129181,37.35704803,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Darvin Taylor II
Florida State,-81.02253723,29.21147537,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,A.J. Westbrook
Florida State,-82.84980011,31.50903511,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png&w=80&h=80&transparent=true,30.438136,-84.304317,Jalen Wilkerson
Georgia Tech,-81.65545654,30.33253288,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Victor Alexander
Georgia Tech,-84.54958344,33.9527359,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,KirVonte Benson
Georgia Tech,-83.23509216,34.37007904,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Will Bryan
Georgia Tech,-90.44154358,30.4390049,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Christian Campbell
Georgia Tech,-84.21324158,33.94129181,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Tyler Cooksey
Georgia Tech,-83.92067719,35.96077728,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Nathan Cottrell
Georgia Tech,-84.00788879,34.11735535,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,David Curry
Georgia Tech,-81.02253723,29.21147537,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Meiko Dotson
Georgia Tech,-84.15510559,31.58296013,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Brentavious Glanton
Georgia Tech,-82.80982208,32.98189545,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,A.J. Gray
Georgia Tech,-82.4580307,27.94833755,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Kyle Henderson
Georgia Tech,-84.54958344,33.9527359,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Harland Howell II
Georgia Tech,-84.74777222,33.75165939,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Omahri Jarrett
Georgia Tech,-84.74777222,33.75165939,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Mikell Lands-Davis
Georgia Tech,-78.63800049,35.77230835,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Marcus Marshall
Georgia Tech,-84.8747406,32.75802994,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,TaQuon Marshall
Georgia Tech,-83.92067719,35.96077728,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Brant Mitchell
Georgia Tech,-84.51925659,34.10178375,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Brad Morgan
Georgia Tech,-84.51925659,34.10178375,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Scott Morgan
Georgia Tech,-84.27896881,30.44669914,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Christian Philpott
Georgia Tech,-79.46212769,34.77434921,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Jaylend Ratliffe
Georgia Tech,-84.0713501,34.05178452,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Anree Saint-Amour
Georgia Tech,-84.59676361,33.47140121,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Trent Sellers
Georgia Tech,-81.09463501,32.07280731,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Brad Stewart
Georgia Tech,-84.61528015,34.02365875,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Dorian Walker
Georgia Tech,-87.16101074,30.59975433,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Quaide Weimerskirch
Georgia Tech,-85.07631683,33.58019638,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/59.png&w=80&h=80&transparent=true,33.772497,-84.392858,Dante Wigley
Louisville,-80.84257507,35.22746277,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Jaire Alexander
Louisville,-82.10958862,29.41245842,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,James Allen
Louisville,-89.53426361,30.84044838,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Drew Bailey
Louisville,-87.8364563,32.51809692,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Tim Bonner
Louisville,-85.0985473,32.5401393,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Amonte Caban
Louisville,-82.13973236,29.18780708,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Geron Christian
Louisville,-95.85599518,32.20513916,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Devonte' Fields
Louisville,-84.7621592,33.8756601,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Jonathan Greenard
Louisville,-95.86154938,41.26196289,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Paul Harris
Louisville,-122.4213257,37.77465057,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Cole Hikutini
Louisville,-109.7611008,32.84925461,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Khalil Hunter
Louisville,-80.066185,26.52592087,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Lamar Jackson
Louisville,-84.68379974,33.8599205,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Chandler Jones
Louisville,-122.3270264,37.56283569,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Kiola Mahoni
Louisville,-84.98313141,32.46828842,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Khane Pass
Louisville,-80.12407684,26.23855591,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Devante Peete
Louisville,-84.14273834,33.89017868,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,G.G. Robinson
Louisville,-85.00059509,32.4714241,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Traveon Samuel
Louisville,-87.67726898,34.7997818,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Dee Smith
Louisville,-88.55257416,30.36789703,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Jaylen Smith
Louisville,-119.7739868,36.74755478,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Jeremy Smith
Louisville,-90.11543274,32.46231079,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Trey Smith
Louisville,-80.22357941,26.00384903,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Emonee Spence
Louisville,-86.45972443,32.46446228,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png&w=80&h=80&transparent=true,38.205889,-85.758806,Kenny Thomas
Miami-FL,-76.60128784,39.40173721,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,Lawrence Cager
Miami-FL,-82.57459259,27.49969101,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,Ryan Fines
Miami-FL,-82.45388031,27.10065269,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,Tyler Gauthier
Miami-FL,-74.06324768,40.3471756,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,Jamie Gordinier
Miami-FL,-80.12407684,26.23855591,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,Terrence Henley
Miami-FL,-86.80226898,33.52098846,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,Michael Jackson
Miami-FL,-80.19329071,25.77483749,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,Jaquan Johnson
Miami-FL,-73.9441579,40.6781784,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,Jahair Jones
Miami-FL,-80.19329071,25.77483749,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,James King
Miami-FL,-80.19329071,25.77483749,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,Robert Knowles
Miami-FL,-84.27896881,30.44669914,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,Brendan Loftus
Miami-FL,-75.51319885,40.03642654,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,Hayden Mahoney
Miami-FL,-80.14283752,26.12309074,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,"Richard McIntosh, Jr."
Miami-FL,-118.6439809,34.1973122,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,Bar Milo
Miami-FL,-81.65545654,30.33253288,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,Kendrick Norton
Miami-FL,-82.57459259,27.49969101,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&w=80&h=80&transparent=true,25.778028,-80.219806,Scott Patchan
